,date,text,isRetweet,isDeleted,favorites,retweets,Toxicity_score
166,12/9/2020 13:39,"This was not my case as has been so incorrectly reported. The case that everyone has been waiting for is the State’s case with Texas and numerous others joining. It is very strong, ALL CRITERIA MET. How can you have a presidency when a vast majority think the election was RIGGED? https://t.co/ZKu9sNVz2U",f,f,114961,27610,0.07441761
167,12/8/2020 22:34,NASDAQ and S&amp;P close at all-time highs. Congratulations!,f,f,244633,30481,0.1362621
168,12/8/2020 20:29,They got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! https://t.co/gPpVWUUs91,f,f,147954,38027,0.35513327
169,12/8/2020 20:28,Thank you and congratulations to General Flynn. He and his incredible family have suffered greatly! https://t.co/UjH6LVuON8,f,f,166230,33615,0.04630854
170,12/8/2020 20:20,The got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! https://t.co/gPpVWUUs91,f,t,14491,4562,0.35108238
171,12/8/2020 20:15,.@BrianKempGA and puppet @GeoffDuncanGA. Your poll numbers are tanking like seldom seen before. Always said Georgians are smart! https://t.co/DWxy6Mi3mf,f,f,70563,15554,0.31089434
172,12/8/2020 20:04,Or worse! https://t.co/a7zbQ4TSD7,f,f,71004,13007,0.071150824
173,12/8/2020 19:36,https://t.co/QzZfCIdVDD,f,f,109195,23355,0.056937315
174,12/8/2020 19:00,"Governor Kemp (@BrianKempGA) is down 18 points in a recent poll. Don’t believe it, must be more!",f,f,183468,29791,0.12610596
175,12/8/2020 18:27,https://t.co/fvMhLrzo4j,f,f,79478,20346,0.07004945
176,12/8/2020 17:59,FOR COURAGE &amp; BRILLIANCE! https://t.co/mPM5ejy2lU,f,f,126246,23976,0.10218048
177,12/8/2020 14:51,Thank you to Speaker Cutler and all others in Pennsylvania and elsewhere who fully understand what went on in the 2020 Election. It’s called total corruption! https://t.co/qqmwh17jOg,f,f,91465,20660,0.12849064
178,12/8/2020 14:44,"...And it’s not normal when a sitting Senator is forced to retire because his Arizona poll numbers were so low that he would have come out dead last in the Republican Primary, and had zero chance of winning the general election. Great job Jeff! https://t.co/5kbOQIpstq",f,f,91084,18782,0.1621244
179,12/8/2020 14:36,"I hope House Republicans will vote against the very weak National Defense Authorization Act (NDAA), which I will VETO. Must include a termination of Section 230 (for National Security purposes), preserve our National Monuments, &amp; allow for 5G &amp; troop reductions in foreign lands!",f,f,167263,33331,0.14791918
180,12/8/2020 13:36,"I hope House Republicans will vote against the very weak National Defense Authorization Act (NDAA), which I will VETO. Must include a termination of Section 230 (for National Security purposes), preserve our National Monuments, &amp; allow for 5G &amp; troupe reductions in foreign lands!",f,t,62753,13744,0.14792682
181,12/8/2020 5:15,"Georgia is watching @BrianKempGA, @GeoffDuncanGA, and @GaSecofState! https://t.co/8R8rH8aV9U",f,f,95512,26391,0.15400304
182,12/8/2020 4:13,https://t.co/reenwuelHY,f,f,166345,53700,0.04808155
183,12/8/2020 3:28,THANK YOU GEORGIA! https://t.co/62s0XaiYPI,f,f,190400,31695,0.11307737
184,12/8/2020 3:21,Georgia Lt. Governor @GeoffDuncanGA is a RINO Never Trumper who got himself elected as LG by falsely claiming to be “pro-Trump”. Too dumb or corrupt to recognize massive evidence of fraud in GA &amp; should be replaced! We need every great Georgian to call him out! #SpecialSession!,f,f,151019,37472,0.69542736
185,12/8/2020 1:36,“Georgia is not the only state that pushed through these last minute rules changes before the presidential election.” @marthamaccallum  They forgot about our Constitution!,f,f,161652,34622,0.089505926
186,12/8/2020 1:05,Mail-In rejection rate was minuscule compared to what it used to be. Ken Starr  Meaning that massive numbers of bad votes were pouring in!,f,f,167334,33975,0.113160364
187,12/8/2020 1:01,State officials were ignorant of the limitations imposed by the Constitution. Ken Starr,f,f,176825,32333,0.5881504
188,12/8/2020 0:57,"“These actions on the part of State Officials, making these changes, were violating the Constitution of the U.S. They were usurping power.” Ken Starr",f,f,162696,35856,0.11218579
189,12/8/2020 0:50,"RINOS @BrianKempGA, @GeoffDuncanGA, &amp; Secretary of State Brad Raffensperger, will be solely responsible for the potential loss of our two GREAT Senators from Georgia, @sendavidperdue &amp; @KLoeffler. Won’t call a Special Session or check for Signature Verification! People are ANGRY!",f,f,142644,35706,0.24262851
190,12/7/2020 22:05,https://t.co/LTNXhdsX9S,f,f,111464,18695,0.07324582
191,12/7/2020 18:43,https://t.co/V9Fb1igWMB,f,f,118852,19478,0.07115987
192,12/7/2020 16:30,https://t.co/dRQI4aAXDL,f,f,121941,23978,0.060926113
193,12/7/2020 15:37,"The Republican Governor of Georgia refuses to do signature verification, which would give us an easy win. What’s wrong with this guy? What is he hiding?",f,f,316277,67866,0.13543415
194,12/7/2020 4:00,Watch @marklevinshow at 11:00 P.M. (now!) and @SteveHiltonx at 12:00 A.M. on the Great Election Fraud of 2020!,f,t,111167,20413,0.14783554
195,12/7/2020 2:37,https://t.co/j0jTBUR6jv,f,f,82066,19503,0.050044164
196,12/7/2020 2:37,https://t.co/RAIj4zXKBk,f,f,70405,15838,0.07984611
197,12/7/2020 2:37,https://t.co/khAkcJRait,f,f,85155,21165,0.07580689
198,12/7/2020 2:01,True. Great debate for Kelly! https://t.co/M2y3An9wbL,f,f,104872,16369,0.028297143
199,12/7/2020 1:40,SO TRUE. NO WAY WE LOST THIS ELECTION! https://t.co/FC4XtNzuxo,f,f,163376,40676,0.098646306
200,12/7/2020 0:14,"A MUST WATCH! Hope the lawyers are all taking notes. All FACTS, do not flag this Twitter! https://t.co/5vWbEfKRf7",f,f,156104,48079,0.13539192
201,12/7/2020 0:01,"Gee, what a surprise. Has anyone informed the so-called (says he has no power to do anything!) Governor @BrianKempGA &amp; his puppet Lt. Governor @GeoffDuncanGA, that they could easily solve this mess, &amp; WIN. Signature verification &amp; call a Special Session. So easy! https://t.co/5cb4QdYzpU",f,f,98596,27438,0.3555235
202,12/6/2020 22:45,Now spreading Fake News! https://t.co/Xv9d4gqGEJ,f,f,64721,19222,0.20758699
203,12/6/2020 22:31,So much truth to this! https://t.co/HH0LcQ5Wgl,f,f,128731,31544,0.080408335
204,12/6/2020 20:16,".@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",f,f,328966,57053,0.4474675
205,12/6/2020 19:55,Interesting! https://t.co/Ge1h3UKW5O,f,f,92486,20983,0.07396118
206,12/6/2020 19:52,Will not happen. Suppression of thought! https://t.co/QJYz5N1bDC,f,f,85749,16937,0.09518186
207,12/6/2020 19:13,"...I WON THE ELECTION, BIG. https://t.co/oFF4uzNBpe",f,f,153122,32675,0.10125993
208,12/6/2020 18:49,".@FoxNews daytime is not watchable. In a class with CNN &amp; MSDNC. Check out @OANN, @newsmax and others that are picking up the slack. Even a boring football game, kneeling and all, is better!",f,f,177607,32107,0.15223089
209,12/6/2020 6:15,And getting a total pass from the media! https://t.co/LyQBuhJq46,f,f,98205,20183,0.05328977
210,12/6/2020 6:11,Thank you Matt! https://t.co/yPqsdzytu4,f,f,107332,13370,0.014352978
211,12/6/2020 6:02,Melissa is great! https://t.co/45q70Ps7oK,f,f,120313,26851,0.09987749
212,12/6/2020 6:01,Great job Dan. People are watching! https://t.co/5SiKOq3HoQ,f,f,65144,10843,0.043428306
213,12/6/2020 5:55,Thank you! https://t.co/X7gFdH8fqW,f,f,64515,10305,0.09953299
214,12/6/2020 5:54,Fraudulent result! https://t.co/vrp8SidOc8,f,f,62036,11633,0.051768303
215,12/6/2020 5:49,Thank you Christina! https://t.co/0ADausqhat,f,f,92254,11912,0.080023155
216,12/6/2020 5:45,"***Live Updates*** Trump Holds Georgia Rally for Sens. Loeffler, Perdue https://t.co/Z6XZYeCO16 via @BreitbartNews. A great evening in beautiful Georgia!",f,f,54232,10083,0.1845969
217,12/6/2020 2:42,https://t.co/t1nwOScuF6,f,f,96352,19713,0.053674083
218,12/6/2020 2:40,"The answer to the Democrat voter fraud is not to stay at home - that’s what Pelosi and Schumer want you to do. If you want revenge on the Democrats for their efforts to steal the Presidential election, where we are fighting hard, you have to show up and vote in RECORD numbers! https://t.co/XAJ0F2JmeL",f,f,166748,41785,0.14759535
219,12/6/2020 2:38,"Register to vote before Monday 12/7. Register now on https://t.co/bFJXEeKHLV, then request your absentee ballot before 12/31 - do it TODAY, and return your ballot the same day you get it. If you aren’t planning to vote by mail, vote early in person, or vote on Election Day! https://t.co/mGnORcriXw",f,f,96922,20961,0.059336312
220,12/6/2020 2:24,https://t.co/VtlO88czRa,f,f,73515,14268,0.11259297
221,12/6/2020 2:24,https://t.co/7NhZCVBncg,f,f,79328,24259,0.053219046
222,12/6/2020 2:24,https://t.co/VWWlkmzjiL,f,f,67423,11806,0.08183528
223,12/6/2020 2:24,https://t.co/DJSZ8ebxub,f,f,62311,11490,0.05693623
224,12/6/2020 2:23,https://t.co/PSHXaWnrox,f,f,61618,11423,0.060030036
225,12/6/2020 2:22,https://t.co/pg1ClbTDhv,f,f,123055,21374,0.07247287
226,12/6/2020 2:11,https://t.co/tKi5SS3RI9,f,f,124007,27124,0.055502877
227,12/5/2020 22:33,"...We received more LEGAL votes by far. All I can do is run, campaign, and be a good (great!) President – it is 100% up to the states to manage the election. Republicans will NEVER forget this.",f,f,122610,23063,0.04999887
228,12/5/2020 22:33,"Between Governor @DougDucey of Arizona and Governor @BrianKempGA of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia...",f,f,161551,35679,0.24177785
229,12/5/2020 22:04,"Leaving for Georgia now.
 See you soon!",f,f,284011,28000,0.09987605
230,12/5/2020 21:35,"But you never got the signature verification! Your people are refusing to do what you ask. What are they hiding? At least immediately ask for a Special Session of the Legislature. That you can easily, and immediately, do. #Transparency https://t.co/h73ZfjrDt3",f,f,132352,36643,0.062674135
231,12/5/2020 17:54,"25, wow! I am surprised there are so many. We have just begun to fight. Please send me a list of the 25 RINOS. I read the Fake News Washington Post as little as possible! https://t.co/cEBM0bYuQ9",f,f,141720,35232,0.18386562
232,12/5/2020 17:02,"I will easily &amp; quickly win Georgia if Governor @BrianKempGA or the Secretary of State permit a simple signature verification. Has not been done and will show large scale discrepancies. Why are these two “Republicans” saying no? If we win Georgia, everything else falls in place!",f,f,247557,53847,0.15422511
233,12/5/2020 16:32,"See you tonight at 7PM, Georgia! https://t.co/gMYtLGGqzI",f,f,169039,30963,0.067984134
234,12/5/2020 3:05,https://t.co/ouGhtnhwGG,f,f,82146,19838,0.15328538
235,12/5/2020 3:05,https://t.co/cYj73a5fiR,f,f,93114,24067,0.03405687
236,12/5/2020 2:44,https://t.co/yV62397bgs,f,f,87033,22733,0.04836685
237,12/5/2020 2:43,https://t.co/AMIT0WetT1,f,f,147324,39809,0.16120969
238,12/5/2020 1:25,https://t.co/VTNYa5vaG7,f,f,85665,23222,0.05779034
239,12/4/2020 23:23,"See you tomorrow night at 7PM, Valdosta, Georgia! https://t.co/Or9WioLiVk",f,f,122587,25144,0.04827224
240,12/4/2020 22:55,https://t.co/vdaaFDn2Xi,f,f,113279,34356,0.054621793
241,12/4/2020 22:49,"Thank you to Senate President Karen Fann and House Speaker Russell Bowers – and all, for what you are doing in Arizona. A fast check of signatures will easily give us the state. Votes against have been reduced to a very small number! https://t.co/NIGpkJHyoY https://t.co/gJIozjtyES",f,f,86211,23452,0.078470856
242,12/4/2020 22:42,Watch @SeanHannity tonight at 9:00 P.M. Eastern — story on Voter Fraud!,f,f,124057,20758,0.15307869
243,12/4/2020 22:41,STOCK MARKET REACHES NEW ALL-TIME HIGH!,f,f,278860,35222,0.18956673
244,12/4/2020 19:54,"The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!",f,f,248555,57895,0.14607568
245,12/4/2020 13:56,MAKE AMERICA GREAT AGAIN!,f,f,369790,54318,0.078476265
246,12/4/2020 13:55,RIGGED ELECTION!,f,f,350997,58471,0.06774019
247,12/4/2020 13:54,GET TOUGH REPUBLICANS!,f,f,279657,45859,0.09302186
248,12/4/2020 13:53,"A provision is in the NDAA for the renaming, or even desecration, of National Monuments in National Parks. This is not what our Country wants!",f,f,127585,25087,0.0669364
249,12/4/2020 13:14,"Whistleblowers reveal that the USPS is responsible for tampering with hundreds of thousands of ballots. @OANN  This long time Democrat stronghold got rid of massive numbers, especially in swing states, during and before delivery of the ballots. Well documented evidence!",f,f,162654,41998,0.07826724
