Q,Toxicity_score,T,Toxicity_score
https://twitter.com/TruthHammer888/status/1263503349892050944  But @teamcavuto said it will kill you… Why are 'select' journalists so invested w/ instilling fear re: HCQ [40 years on the market]? Is this about the health and well-being of people OR SOMETHING ELSE? Is this about the virus OR SOMETHING ELSE? Q,0.2397261,"Who else gave the less than elite (We are the elite. We know how to WIN!) 260 great new Federal Judges, 2 SCJ’s, Low Taxes, biggest ever REG. CUTS, Rebuilt Military, Choice, saved 2A &amp; MUCH more? Not Sleepy Joe! Thank you Erick. https://t.co/wSabyoJ2GT",0.053376574
https://www.foxnews.com/politics/senate-votes-ratcliffe  Buckle up! Q,0.15202694,Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win in Texas on the dangerous Mail In Voting Scam!,0.15191104
https://www.intelligence.senate.gov/sites/default/files/hearings/ciasuseofjournal00unit.pdf  Logical thinking. CIA coming back into the news [soon]? Q,0.058708988,"Big Tech is doing everything in their very considerable power to CENSOR in advance of the 2020 Election. If that happens, we no longer have our freedom. I will never let it happen! They tried hard in 2016, and lost. Now they are going absolutely CRAZY. Stay Tuned!!!",0.36420375
https://www.cia.gov/library/readingroom/docs/CIA-RDP91-00901R000600400020-9.pdf  Expand your thinking. Q,0.018438896,https://t.co/xz1FUpr6p0,0.29471174
https://www.nytimes.com/2014/08/01/world/senate-intelligence-commitee-cia-interrogation-report.html  Worth remembering. Who was the quarterback? Q,0.06375781,https://t.co/cYPjbISml3,0.059846923
https://thefederalist.com/2020/05/21/how-the-obama-administration-weaponized-surveillance-laws-to-target-trump/  Q,0.033329546,"""He is arguably the greatest president in our history.” Thank you @LouDobbs! https://t.co/6dfy0yxu9l",0.08877787
Important to note [future events]. Masking v unmasking incidentally intercepted v direct [target] 702 collection [minimization procedures] v CIA v FVEY How does the CIA collect intelligence? https://www.archives.gov/federal-register/codification/executive-order/12333.html  CIA not governed by FISA [intelligence operations conducted outside US] FBI is under FISA [foreign counterintelligence mission is principally domestic] Target location: US or abroad [traveling][rules] Foreign intelligence collection of US person(s). Official v unofficial.  What [central] AB[C] agency played quarterback? Q    Q,0.07459616,....I have asked for this investigation to be expedited and greatly appreciate all of the work done by local law enforcement. My heart goes out to George’s family and friends. Justice will be served!,0.038054112
https://www.grassley.senate.gov/sites/default/files/documents/2020-05-19%20RHJ%20CEG%20Letter%20to%20ODNI%20%28Unmaskings%20Follow%20up%29.pdf  Ask and you shall receive.  Q,0.026983807,"At my request, the FBI and the Department of Justice are already well into an investigation as to the very sad and tragic death in Minnesota of George Floyd....",0.08730712
https://twitter.com/TheUnitedSpot1/status/1263190701996556288  Q,0.08573982,"If the FISA Bill is passed tonight on the House floor, I will quickly VETO it. Our Country has just suffered through the greatest political crime in its history. The massive abuse of FISA was a big part of it!",0.1457229
"May 6, 2020 _masks off May 8, 2020 _masks on Reconcile. PAN[DEM]IC. Q",0.10331897,Thank you to @NASA and @SpaceX for their hard work and leadership. Look forward to being back with you on Saturday!,0.07455118
People fell asleep long ago. People gave up control. People have been compartmentalized [divided]. Divided you are weak. Divided you are taught to fight each other. Race v race Religion v religion Class v class Gender v gender Unity is what gives people strength. Unity is what gives people power [collectively]. Power over government. Power over [                   ] UNITY CREATES PEACE. UNITY IS HUMANITY. THE WORLD IS WHAT WE MAKE IT. Q,0.32345545,WARRANTLESS SURVEILLANCE OF AMERICANS IS WRONG!,0.48879632
PAN-DEM-IC DEM–PANIC Fear [vote-by-mail] and obey [stay inside or face death or arrest] tactics push will end +1 [election day]. Reconcile:  Release of convicts from prison [evil releases evil]. Do these people care about your well-being? Do these people love America? Do anything to regain power? Q,0.254855,Twitter has now shown that everything we have been saying about them (and their other compatriots) is correct. Big action to follow!,0.050372437
"https://www.usnews.com/news/politics/articles/2020-05-20/senate-committee-authorizes-subpoena-in-gops-hunter-biden-burisma-investigation  ""Meanwhile, Democrats on the Homeland Security Committee have decried the investigation and the subpoena, arguing that they should be focusing on coronavirus-related issues during the ongoing pandemic and prioritize it over politics."" In a letter sent to Johnson on Tuesday, Sen. Kamala Harris of California renewed her calls for another COVID-19 hearing, noting that the committee hasn't held one since early March. DNC media [MSM] echo-chamber push? Is this about the virus OR PREVENTING EXPOSURE OF [D] CORRUPTION? Is this about the virus OR LOCKING [R] CONTROLLED SENATE FROM INVESTIGATING [D] FISA_BIDEN_OTHER CORRUPTION? Is this about the virus OR THE ELECTION? Q",0.077276625,"The Radical Left Lamestream Media, together with their partner, the Do Nothing Democrats, are trying to spread a new narrative that President Trump was slow in reacting to Covid 19. Wrong, I was very fast, even doing the Ban on China long before anybody thought necessary!",0.28457415
https://twitter.com/ttp13526/status/1263151872812040193  Reconcile. Q,0.09259095,"Psycho Joe Scarborough is rattled, not only by his bad ratings but all of the things and facts that are coming out on the internet about opening a Cold Case. He knows what is happening!",0.2807613
"https://twitter.com/realDonaldTrump/status/1262958841219682307  Why did POTUS reply to a tweet from May 30, 2019? WWG1WGA!!! Q",0.077606075,"We pass 15,000,000 Tests Today, by far the most in the World. Open Safely!",0.021467116
"https://qcostarica.com/hydroxychloroquine-the-drug-costa-rica-uses-successfully-to-fight-covid-19/  ""Hydroxychloroquine was used in Shanghai as the first line of treatment."" USA lockdown v China lockdown [non Wuhan][days]? MSM [D]s 'vested interest' in censoring and attacking anything re: HCQ? Why? Q",0.080177404,"We are acting as a police force, not the fighting force that we are, in Afghanistan. After 19 years, it is time for them to police their own Country. Bring our soldiers back home but closely watch what is going on and strike with a thunder like never before, if necessary!",0.16043389
>>9241646 (/pb) It's a marathon not a sprint. Q,0.14918521,OBAMAGATE MAKES WATERGATE LOOK LIKE SMALL POTATOES!,0.40477446
https://twitter.com/MaverickInSky/status/1262825965534744577  Q,0.056281082,"New papers make CLEAR that the Obama Administration SPIED, in an unprecedented manner, on the Trump Campaign and beyond, and even on the United States Senate. Nobody would ever have believed that this level of illegality and corruption would be taking place in our beautiful USA!",0.31089434
https://twitter.com/CBS_Herridge/status/1262820374548447238  Q,0.0528856,"We have informed both India and China that the United States is ready, willing and able to mediate or arbitrate their now raging border dispute. Thank you!",0.17151834
https://www.youtube.com/channel/UCy5CvZAyn7skY1OCrg0VcYw  Q,0.051944148,"....happen again. Just like we can’t let large scale Mail-In Ballots take root in our Country. It would be a free for all on cheating, forgery and the theft of Ballots. Whoever cheated the most would win. Likewise, Social Media. Clean up your act, NOW!!!!",0.23217495
https://www.bloomberg.com/news/articles/2020-02-05/china-is-trying-to-patent-gilead-s-experimental-coronavirus-drug  https://www.gatesfoundation.org/Media-Center/Press-Releases/2010/12/Global-Health-Leaders-Launch-Decade-of-Vaccines-Collaboration  https://gcgh.grandchallenges.org/about/scientific-board  Q,0.07809882,"Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or close them down, before we can ever allow this to happen. We saw what they attempted to do, and failed, in 2016. We can’t let a more sophisticated version of that....",0.19191016
https://thehill.com/blogs/pundits-blog/presidential-campaign/292310-huma-abedins-ties-to-the-muslim-brotherhood  Infiltration not invasion.  For future events. Q,0.14179626,Former CBS Reporter One Of The First ‘To Identify Myself As A Target of Illegal Spying Under Obama Admin’ https://t.co/JlqGygcWYq,0.20533739
When does your enemy expend ammunition?  Do you expend ammunition against a weak opponent?  Do you expend ammunition against a non_threat? Critical thinking _media cluster bomb(s) [attacks] v POTUS Critical thinking _media cluster bomb(s) [attacks] v Q [you] Q,0.18296039,"Congratulations to author Nick Adams on the @simonschuster publication of your new book, “Trump and Churchill, Defenders of Western Civilization”. Certainly a great honor to be compared, in any way, to Winston Churchill.  @NickAdamsinUSA",0.097750105
"POTUS daily ingest HCQ prevent COVID-19? Pre announcement: tools [source(s), data, COV-1 v COV-2 analysis, etc.] provided to factually ‘challenge’ narrative? Full attack v HCQ by media [D]s? Why? Why wouldn’t the media [D]s want to work [on all fronts] to find a possible solution [immediate dismissal]? Why doesn’t the media [D]s want the pandemic [rearrange: dem panic] to slow-stop? Why doesn’t the media [D]s want society to heal [recover]? Why doesn't the media [D]s want people to no longer fear going outside? Why doesn’t the media [D]s want people to point the finger at China as the source? Why does’t the media [D]s want people to return to work [normal daily lives]? Who benefits the most? Why does corp media [D] attempt to control us? Why does corp media [D] challenge [attack] anyone who defies pushed_coordinated narrative?  Why does corp media [D] attempt to prevent [individual] critical thinking [public]? Is this about the virus or something else? Everything is at stake this election. Q",0.15126327,"The Failing @nytimes, winner of @PulitzerPrizes for its totally flawed coverage of the illegal Russia Witch Hunt, does its research as follows: Think of the absolute worst things you can say about Donald J. Trump, pretend there are sources, and just say it. RETURN THE PULITZERS!",0.4029988
